trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg
5,4304,10,100,0.001,0.01,0.714,0.8986988847583643,2139,2165
5,4404,10,100,0.001,0.01,0.736,0.90236148955495,2185,2219
5,4504,10,100,0.001,0.01,0.732,0.9038632326820604,2240,2264
5,4604,10,100,0.001,0.01,0.716,0.8757602085143353,2292,2312
5,4704,10,100,0.001,0.01,0.708,0.8505527210884354,2337,2367
5,4804,10,100,0.001,0.01,0.756,0.8850957535387177,2384,2420
5,4904,10,100,0.001,0.01,0.754,0.8964110929853181,2442,2462
5,5004,10,100,0.001,0.01,0.754,0.9138689048760992,2493,2511
5,5104,10,100,0.001,0.01,0.748,0.9071316614420063,2542,2562
5,5204,10,100,0.001,0.01,0.688,0.8616448885472713,2588,2616
5,5304,10,100,0.001,0.01,0.702,0.8559577677224736,2635,2669
5,5404,10,100,0.001,0.01,0.738,0.8743523316062176,2677,2727
5,5504,10,100,0.001,0.01,0.732,0.8900799418604651,2728,2776
5,5604,10,100,0.001,0.01,0.756,0.9129193433261956,2771,2833
5,5704,10,100,0.001,0.01,0.784,0.9135694249649369,2820,2884
5,5804,10,100,0.001,0.01,0.766,0.9212611991729841,2874,2930
5,5904,10,100,0.001,0.01,0.764,0.9220867208672087,2917,2987
5,6004,10,100,0.001,0.01,0.762,0.8882411725516323,2978,3026
5,6104,10,100,0.001,0.01,0.78,0.9175950196592398,3033,3071
5,6204,10,100,0.001,0.01,0.768,0.9258542875564152,3089,3115
5,6304,10,100,0.001,0.01,0.786,0.9216370558375635,3144,3160
5,6404,10,100,0.001,0.01,0.782,0.9312929419113054,3189,3215
5,6504,10,100,0.001,0.01,0.788,0.9271217712177122,3236,3268
5,6604,10,100,0.001,0.01,0.794,0.9312537855844942,3287,3317
5,6704,10,100,0.001,0.01,0.804,0.9315334128878282,3340,3364
5,6804,10,100,0.001,0.01,0.764,0.9221046443268666,3380,3424
5,6904,10,100,0.001,0.01,0.768,0.9267091541135574,3435,3469
5,7004,10,100,0.001,0.01,0.786,0.9347515705311251,3495,3509
5,7104,10,100,0.001,0.01,0.782,0.9375,3551,3553
5,7204,10,100,0.001,0.01,0.78,0.9390616324264298,3600,3604
5,7304,10,100,0.001,0.01,0.78,0.9459200438116101,3649,3655
5,7404,10,100,0.001,0.01,0.8,0.949216639654241,3689,3715
5,7504,10,100,0.001,0.01,0.796,0.9449626865671642,3748,3756
5,7604,10,100,0.001,0.01,0.772,0.9153077327722251,3794,3810
5,7704,10,100,0.001,0.01,0.806,0.9079698857736241,3850,3854
5,7804,10,100,0.001,0.01,0.788,0.9347770374167094,3896,3908
5,7904,10,100,0.001,0.01,0.79,0.9305414979757085,3953,3951
5,8004,10,100,0.001,0.01,0.792,0.9280359820089955,4006,3998
5,8104,10,100,0.001,0.01,0.81,0.9489141164856861,4055,4049
5,8204,10,100,0.001,0.01,0.796,0.9306435884934179,4102,4102
5,8304,10,100,0.001,0.01,0.808,0.9273843930635838,4146,4158
5,8404,10,100,0.001,0.01,0.812,0.9420514040932889,4199,4205
5,8504,10,100,0.001,0.01,0.802,0.948612417685795,4252,4252
5,8604,10,100,0.001,0.01,0.79,0.9347977684797768,4301,4303
5,8704,10,100,0.001,0.01,0.756,0.9055606617647058,4345,4359
5,8804,10,100,0.001,0.01,0.79,0.9360517946388005,4392,4412
5,8904,10,100,0.001,0.01,0.81,0.9481132075471698,4445,4459
5,9004,10,100,0.001,0.01,0.796,0.9431363838294091,4497,4507
5,9104,10,100,0.001,0.01,0.8,0.9388181019332161,4546,4558
5,9204,10,100,0.001,0.01,0.778,0.941438504997827,4600,4604
5,9304,10,100,0.001,0.01,0.794,0.8987532244196045,4644,4660
5,9404,10,100,0.001,0.01,0.812,0.9355593364525734,4690,4714
5,9504,10,100,0.001,0.01,0.816,0.9437079124579124,4740,4764
5,9604,10,100,0.001,0.01,0.802,0.9372136609745939,4799,4805
5,9704,10,100,0.001,0.01,0.816,0.9494023083264633,4852,4852
5,9804,10,100,0.001,0.01,0.812,0.9493064055487556,4898,4906
5,9904,10,100,0.001,0.01,0.796,0.9418416801292407,4938,4966
5,10004,10,100,0.001,0.01,0.814,0.9433226709316274,4994,5010
5,10104,10,100,0.001,0.01,0.806,0.9484362628661916,5048,5056
5,10204,10,100,0.001,0.01,0.808,0.9486475891807135,5094,5110
5,10304,10,100,0.001,0.01,0.81,0.9548718944099379,5141,5163
5,10404,10,100,0.001,0.01,0.81,0.9617454825067282,5184,5220
5,10504,10,100,0.001,0.01,0.788,0.9464965727341965,5238,5266
5,10604,10,100,0.001,0.01,0.824,0.948321388155413,5289,5315
5,10704,10,100,0.001,0.01,0.79,0.9326420029895366,5338,5366
5,10804,10,100,0.001,0.01,0.816,0.9519622362088116,5383,5421
5,10904,10,100,0.001,0.01,0.8,0.9457997065297139,5426,5478
5,11004,10,100,0.001,0.01,0.812,0.9469283896764813,5476,5528
5,11104,10,100,0.001,0.01,0.82,0.9594740634005764,5535,5569
5,11204,10,100,0.001,0.01,0.82,0.9503748661192432,5590,5614
5,11304,10,100,0.001,0.01,0.808,0.9381634819532909,5635,5669
5,11404,10,100,0.001,0.01,0.804,0.9440547176429323,5689,5715
5,11504,10,100,0.001,0.01,0.824,0.950278164116829,5740,5764
5,11604,10,100,0.001,0.01,0.822,0.9531196139262323,5794,5810
5,11704,10,100,0.001,0.01,0.794,0.9441216678058784,5849,5855
5,11804,10,100,0.001,0.01,0.82,0.9551846831582514,5895,5909
5,11904,10,100,0.001,0.01,0.804,0.9504368279569892,5944,5960
5,12004,10,100,0.001,0.01,0.822,0.9451849383538821,6000,6004
5,12104,10,100,0.001,0.01,0.838,0.9572042300066094,6044,6060
5,12204,10,100,0.001,0.01,0.838,0.9582923631596197,6092,6112
5,12304,10,100,0.001,0.01,0.844,0.9618010403120937,6144,6160
5,12404,10,100,0.001,0.01,0.794,0.9334891970332151,6195,6209
5,12504,10,100,0.001,0.01,0.816,0.9364203454894434,6245,6259
5,12604,10,100,0.001,0.01,0.788,0.9105046017137417,6296,6308
5,12704,10,100,0.001,0.01,0.81,0.8856265743073047,6341,6363
5,12804,10,100,0.001,0.01,0.798,0.9096376132458607,6391,6413
5,12904,10,100,0.001,0.01,0.788,0.9200247985120893,6433,6471
5,13004,10,100,0.001,0.01,0.804,0.9332513072900646,6485,6519
5,13104,10,100,0.001,0.01,0.814,0.925442612942613,6540,6564
5,13204,10,100,0.001,0.01,0.832,0.9403968494395638,6591,6613
5,13304,10,100,0.001,0.01,0.826,0.9513680096211665,6645,6659
5,13404,10,100,0.001,0.01,0.82,0.950313339301701,6696,6708
5,13504,10,100,0.001,0.01,0.836,0.9515699052132701,6745,6759
5,13604,10,100,0.001,0.01,0.836,0.9422963834166421,6801,6803
5,13704,10,100,0.001,0.01,0.826,0.9325744308231173,6842,6862
5,13804,10,100,0.001,0.01,0.826,0.9519704433497537,6891,6913
5,13904,10,100,0.001,0.01,0.846,0.9627445339470656,6931,6973
5,14004,10,100,0.001,0.01,0.818,0.93966009711511,6979,7025
5,14104,10,100,0.001,0.01,0.84,0.9566080544526375,7029,7075
5,14204,10,100,0.001,0.01,0.834,0.9488172345818079,7082,7122
5,14304,10,100,0.001,0.01,0.816,0.9527404921700223,7132,7172
5,14404,10,100,0.001,0.01,0.83,0.9616773118578172,7190,7214
5,14504,10,100,0.001,0.01,0.84,0.954357418643133,7244,7260
5,14604,10,100,0.001,0.01,0.842,0.9632977266502328,7287,7317
5,14704,10,100,0.001,0.01,0.852,0.9607589771490751,7341,7363
5,14804,10,100,0.001,0.01,0.842,0.9607538503107268,7388,7416
5,14904,10,100,0.001,0.01,0.832,0.9662506709608158,7436,7468
5,15004,10,100,0.001,0.01,0.844,0.9629432151426286,7483,7521
6,104,10,100,0.001,0.01,0.552,0.5673076923076923,59,45
6,204,10,100,0.001,0.01,0.538,0.5588235294117647,113,91
6,304,10,100,0.001,0.01,0.502,0.6151315789473685,166,138
6,404,10,100,0.001,0.01,0.47,0.551980198019802,222,182
6,504,10,100,0.001,0.01,0.472,0.6468253968253969,277,227
6,604,10,100,0.001,0.01,0.526,0.6341059602649006,327,277
6,704,10,100,0.001,0.01,0.516,0.6335227272727273,373,331
6,804,10,100,0.001,0.01,0.494,0.6318407960199005,423,381
6,904,10,100,0.001,0.01,0.492,0.6305309734513275,476,428
6,1004,10,100,0.001,0.01,0.478,0.6832669322709163,530,474
6,1104,10,100,0.001,0.01,0.492,0.6875,578,526
6,1204,10,100,0.001,0.01,0.51,0.6943521594684385,618,586
6,1304,10,100,0.001,0.01,0.502,0.6710122699386503,664,640
6,1404,10,100,0.001,0.01,0.516,0.7108262108262108,724,680
6,1504,10,100,0.001,0.01,0.55,0.6855053191489362,776,728
6,1604,10,100,0.001,0.01,0.506,0.7163341645885287,829,775
6,1704,10,100,0.001,0.01,0.508,0.7036384976525821,875,829
6,1804,10,100,0.001,0.01,0.506,0.7400221729490022,926,878
6,1904,10,100,0.001,0.01,0.506,0.7127100840336135,972,932
6,2004,10,100,0.001,0.01,0.524,0.716566866267465,1022,982
6,2104,10,100,0.001,0.01,0.536,0.6972433460076045,1075,1029
6,2204,10,100,0.001,0.01,0.532,0.6991833030852994,1123,1081
6,2304,10,100,0.001,0.01,0.522,0.7105034722222222,1173,1131
6,2404,10,100,0.001,0.01,0.542,0.7154742096505824,1223,1181
6,2504,10,100,0.001,0.01,0.488,0.7024760383386581,1262,1242
6,2604,10,100,0.001,0.01,0.542,0.7154377880184332,1316,1288
6,2704,10,100,0.001,0.01,0.542,0.6856508875739645,1363,1341
6,2804,10,100,0.001,0.01,0.516,0.6954350927246791,1413,1391
6,2904,10,100,0.001,0.01,0.528,0.721763085399449,1467,1437
6,3004,10,100,0.001,0.01,0.5,0.7443408788282291,1512,1492
6,3104,10,100,0.001,0.01,0.514,0.7490335051546392,1557,1547
6,3204,10,100,0.001,0.01,0.5,0.7521847690387016,1606,1598
6,3304,10,100,0.001,0.01,0.512,0.7457627118644068,1662,1642
6,3404,10,100,0.001,0.01,0.506,0.7582256169212691,1709,1695
6,3504,10,100,0.001,0.01,0.53,0.7531392694063926,1763,1741
6,3604,10,100,0.001,0.01,0.518,0.771087680355161,1812,1792
6,3704,10,100,0.001,0.01,0.538,0.7718682505399568,1861,1843
6,3804,10,100,0.001,0.01,0.502,0.7744479495268138,1915,1889
6,3904,10,100,0.001,0.01,0.548,0.7917520491803278,1962,1942
6,4004,10,100,0.001,0.01,0.558,0.7839660339660339,2007,1997
6,4104,10,100,0.001,0.01,0.546,0.7490253411306043,2058,2046
6,4204,10,100,0.001,0.01,0.534,0.7668886774500476,2108,2096
6,4304,10,100,0.001,0.01,0.56,0.7774163568773235,2161,2143
6,4404,10,100,0.001,0.01,0.53,0.7831516802906449,2211,2193
6,4504,10,100,0.001,0.01,0.55,0.8132770870337478,2260,2244
6,4604,10,100,0.001,0.01,0.558,0.8066898349261512,2309,2295
6,4704,10,100,0.001,0.01,0.566,0.7929421768707483,2360,2344
6,4804,10,100,0.001,0.01,0.584,0.8132805995004163,2410,2394
6,4904,10,100,0.001,0.01,0.56,0.8293230016313213,2455,2449
6,5004,10,100,0.001,0.01,0.56,0.8251398880895284,2504,2500
6,5104,10,100,0.001,0.01,0.568,0.8350313479623824,2552,2552
6,5204,10,100,0.001,0.01,0.562,0.8287855495772483,2600,2604
6,5304,10,100,0.001,0.01,0.554,0.8193815987933635,2656,2648
6,5404,10,100,0.001,0.01,0.562,0.8380829015544041,2706,2698
6,5504,10,100,0.001,0.01,0.572,0.8155886627906976,2754,2750
6,5604,10,100,0.001,0.01,0.582,0.8294075660242684,2810,2794
6,5704,10,100,0.001,0.01,0.58,0.8480014025245441,2864,2840
6,5804,10,100,0.001,0.01,0.582,0.8488973121984839,2914,2890
6,5904,10,100,0.001,0.01,0.604,0.8321476964769647,2967,2937
6,6004,10,100,0.001,0.01,0.584,0.8402731512325117,3018,2986
6,6104,10,100,0.001,0.01,0.604,0.8261795543905636,3067,3037
6,6204,10,100,0.001,0.01,0.59,0.8381689232753062,3112,3092
6,6304,10,100,0.001,0.01,0.632,0.853743654822335,3160,3144
6,6404,10,100,0.001,0.01,0.632,0.8463460337289195,3200,3204
6,6504,10,100,0.001,0.01,0.638,0.8440959409594095,3243,3261
6,6604,10,100,0.001,0.01,0.608,0.8561477892186553,3281,3323
6,6704,10,100,0.001,0.01,0.628,0.8784307875894988,3335,3369
6,6804,10,100,0.001,0.01,0.634,0.8740446796002351,3392,3412
6,6904,10,100,0.001,0.01,0.618,0.8770278099652375,3450,3454
6,7004,10,100,0.001,0.01,0.606,0.8803540833809251,3501,3503
6,7104,10,100,0.001,0.01,0.626,0.8780968468468469,3543,3561
6,7204,10,100,0.001,0.01,0.63,0.8685452526374237,3595,3609
6,7304,10,100,0.001,0.01,0.638,0.8377601314348302,3642,3662
6,7404,10,100,0.001,0.01,0.612,0.8557536466774717,3691,3713
6,7504,10,100,0.001,0.01,0.64,0.8736673773987207,3734,3770
6,7604,10,100,0.001,0.01,0.632,0.8798001052077854,3789,3815
6,7704,10,100,0.001,0.01,0.636,0.8711059190031153,3831,3873
6,7804,10,100,0.001,0.01,0.642,0.8612250128139416,3879,3925
6,7904,10,100,0.001,0.01,0.624,0.8665232793522267,3928,3976
6,8004,10,100,0.001,0.01,0.65,0.8725637181409296,3975,4029
6,8104,10,100,0.001,0.01,0.656,0.8846248766041461,4025,4079
6,8204,10,100,0.001,0.01,0.66,0.8812774256460263,4074,4130
6,8304,10,100,0.001,0.01,0.666,0.8898121387283237,4128,4176
6,8404,10,100,0.001,0.01,0.648,0.8824369347929557,4183,4221
6,8504,10,100,0.001,0.01,0.646,0.878645343367827,4224,4280
6,8604,10,100,0.001,0.01,0.664,0.8899349139934914,4274,4330
6,8704,10,100,0.001,0.01,0.66,0.8779871323529411,4322,4382
6,8804,10,100,0.001,0.01,0.67,0.8941390277146751,4374,4430
6,8904,10,100,0.001,0.01,0.664,0.8785938903863432,4426,4478
6,9004,10,100,0.001,0.01,0.664,0.8829409151488228,4478,4526
6,9104,10,100,0.001,0.01,0.656,0.8835676625659051,4537,4567
6,9204,10,100,0.001,0.01,0.662,0.888309430682312,4588,4616
6,9304,10,100,0.001,0.01,0.65,0.8984307824591573,4637,4667
6,9404,10,100,0.001,0.01,0.692,0.8895150999574649,4689,4715
6,9504,10,100,0.001,0.01,0.638,0.8940446127946128,4743,4761
6,9604,10,100,0.001,0.01,0.672,0.9008746355685131,4792,4812
6,9704,10,100,0.001,0.01,0.688,0.8866446826051113,4836,4868
6,9804,10,100,0.001,0.01,0.678,0.8866789065687475,4886,4918
6,9904,10,100,0.001,0.01,0.688,0.8691437802907916,4936,4968
6,10004,10,100,0.001,0.01,0.688,0.890843662534986,4989,5015
6,10104,10,100,0.001,0.01,0.676,0.8767814726840855,5038,5066
6,10204,10,100,0.001,0.01,0.708,0.9036652293218346,5081,5123
6,10304,10,100,0.001,0.01,0.718,0.9121700310559007,5125,5179
6,10404,10,100,0.001,0.01,0.734,0.9038831218762015,5171,5233
6,10504,10,100,0.001,0.01,0.724,0.9086062452399086,5225,5279
6,10604,10,100,0.001,0.01,0.68,0.8921161825726142,5274,5330
6,10704,10,100,0.001,0.01,0.734,0.9264760837070254,5327,5377
6,10804,10,100,0.001,0.01,0.74,0.9107737874861163,5378,5426
6,10904,10,100,0.001,0.01,0.718,0.9054475421863536,5437,5467
6,11004,10,100,0.001,0.01,0.738,0.9241185023627771,5486,5518
6,11104,10,100,0.001,0.01,0.718,0.9276837175792507,5536,5568
6,11204,10,100,0.001,0.01,0.722,0.914762584791146,5583,5621
6,11304,10,100,0.001,0.01,0.724,0.9255130927105449,5634,5670
6,11404,10,100,0.001,0.01,0.746,0.9250263065591021,5680,5724
6,11504,10,100,0.001,0.01,0.746,0.9319367176634215,5735,5769
6,11604,10,100,0.001,0.01,0.722,0.9084798345398138,5776,5828
6,11704,10,100,0.001,0.01,0.72,0.903879015721121,5825,5879
6,11804,10,100,0.001,0.01,0.736,0.9089291765503219,5869,5935
6,11904,10,100,0.001,0.01,0.728,0.894489247311828,5912,5992
6,12004,10,100,0.001,0.01,0.728,0.9044485171609463,5972,6032
6,12104,10,100,0.001,0.01,0.748,0.9234137475214805,6026,6078
6,12204,10,100,0.001,0.01,0.74,0.9242871189773845,6080,6124
6,12304,10,100,0.001,0.01,0.744,0.9200260078023407,6125,6179
6,12404,10,100,0.001,0.01,0.772,0.9446952595936795,6177,6227
6,12504,10,100,0.001,0.01,0.742,0.9261036468330134,6229,6275
6,12604,10,100,0.001,0.01,0.746,0.9179625515709299,6289,6315
6,12704,10,100,0.001,0.01,0.766,0.9306517632241813,6337,6367
6,12804,10,100,0.001,0.01,0.758,0.9322867853795689,6391,6413
6,12904,10,100,0.001,0.01,0.76,0.9283942963422195,6448,6456
6,13004,10,100,0.001,0.01,0.782,0.9408643494309443,6501,6503
6,13104,10,100,0.001,0.01,0.782,0.9292582417582418,6556,6548
6,13204,10,100,0.001,0.01,0.774,0.9328233868524689,6604,6600
6,13304,10,100,0.001,0.01,0.748,0.9018340348767288,6650,6654
6,13404,10,100,0.001,0.01,0.768,0.9243509400179051,6699,6705
6,13504,10,100,0.001,0.01,0.794,0.9328347156398105,6742,6762
6,13604,10,100,0.001,0.01,0.746,0.8852543369597178,6790,6814
6,13704,10,100,0.001,0.01,0.668,0.8131932282545242,6840,6864
6,13804,10,100,0.001,0.01,0.708,0.8440307157345697,6893,6911
6,13904,10,100,0.001,0.01,0.702,0.8685270425776754,6939,6965
6,14004,10,100,0.001,0.01,0.734,0.8788917452156527,6988,7016
6,14104,10,100,0.001,0.01,0.742,0.8849971639251276,7040,7064
6,14204,10,100,0.001,0.01,0.72,0.8884117150098564,7084,7120
6,14304,10,100,0.001,0.01,0.756,0.8984899328859061,7137,7167
6,14404,10,100,0.001,0.01,0.742,0.889128019994446,7187,7217
6,14504,10,100,0.001,0.01,0.748,0.8880998345284059,7233,7271
6,14604,10,100,0.001,0.01,0.744,0.8840728567515749,7281,7323
6,14704,10,100,0.001,0.01,0.784,0.8985310119695321,7331,7373
6,14804,10,100,0.001,0.01,0.75,0.8981356390164821,7373,7431
6,14904,10,100,0.001,0.01,0.758,0.8941894793344068,7424,7480
6,15004,10,100,0.001,0.01,0.78,0.9070247933884298,7476,7528
7,104,10,100,0.001,0.01,0.514,0.4230769230769231,44,60
7,204,10,100,0.001,0.01,0.506,0.7107843137254902,89,115
7,304,10,100,0.001,0.01,0.468,0.5953947368421053,136,168
7,404,10,100,0.001,0.01,0.466,0.6806930693069307,189,215
7,504,10,100,0.001,0.01,0.5,0.626984126984127,238,266
7,604,10,100,0.001,0.01,0.478,0.6754966887417219,295,309
7,704,10,100,0.001,0.01,0.462,0.6732954545454546,347,357
7,804,10,100,0.001,0.01,0.508,0.7077114427860697,395,409
7,904,10,100,0.001,0.01,0.52,0.6327433628318584,446,458
7,1004,10,100,0.001,0.01,0.54,0.6982071713147411,503,501
7,1104,10,100,0.001,0.01,0.518,0.6965579710144928,546,558
7,1204,10,100,0.001,0.01,0.504,0.7317275747508306,599,605
7,1304,10,100,0.001,0.01,0.51,0.7154907975460123,644,660
7,1404,10,100,0.001,0.01,0.516,0.7457264957264957,697,707
7,1504,10,100,0.001,0.01,0.54,0.7121010638297872,750,754
7,1604,10,100,0.001,0.01,0.55,0.7699501246882793,799,805
7,1704,10,100,0.001,0.01,0.538,0.7517605633802817,849,855
7,1804,10,100,0.001,0.01,0.542,0.7854767184035477,902,902
7,1904,10,100,0.001,0.01,0.522,0.7415966386554622,949,955
7,2004,10,100,0.001,0.01,0.542,0.7539920159680639,996,1008
7,2104,10,100,0.001,0.01,0.538,0.7756653992395437,1045,1059
7,2204,10,100,0.001,0.01,0.554,0.7862976406533575,1103,1101
7,2304,10,100,0.001,0.01,0.554,0.7855902777777778,1153,1151
7,2404,10,100,0.001,0.01,0.562,0.7699667221297837,1201,1203
7,2504,10,100,0.001,0.01,0.556,0.7827476038338658,1254,1250
7,2604,10,100,0.001,0.01,0.57,0.8187403993855606,1293,1311
7,2704,10,100,0.001,0.01,0.594,0.8398668639053254,1347,1357
7,2804,10,100,0.001,0.01,0.598,0.8402282453637661,1390,1414
7,2904,10,100,0.001,0.01,0.6,0.8013085399449036,1437,1467
7,3004,10,100,0.001,0.01,0.608,0.8255659121171771,1486,1518
7,3104,10,100,0.001,0.01,0.636,0.8360180412371134,1535,1569
7,3204,10,100,0.001,0.01,0.626,0.8651685393258427,1581,1623
7,3304,10,100,0.001,0.01,0.69,0.860774818401937,1630,1674
7,3404,10,100,0.001,0.01,0.636,0.8742655699177438,1683,1721
7,3504,10,100,0.001,0.01,0.656,0.8681506849315068,1730,1774
7,3604,10,100,0.001,0.01,0.666,0.8781908990011099,1778,1826
7,3704,10,100,0.001,0.01,0.692,0.8952483801295896,1826,1878
7,3804,10,100,0.001,0.01,0.696,0.9121976866456362,1881,1923
7,3904,10,100,0.001,0.01,0.71,0.9252049180327869,1924,1980
7,4004,10,100,0.001,0.01,0.714,0.9205794205794205,1976,2028
7,4104,10,100,0.001,0.01,0.708,0.9251949317738791,2023,2081
7,4204,10,100,0.001,0.01,0.708,0.9074690770694577,2071,2133
7,4304,10,100,0.001,0.01,0.706,0.8536245353159851,2125,2179
7,4404,10,100,0.001,0.01,0.74,0.8941871026339692,2162,2242
7,4504,10,100,0.001,0.01,0.744,0.9027531083481349,2219,2285
7,4604,10,100,0.001,0.01,0.778,0.908123370981755,2270,2334
7,4704,10,100,0.001,0.01,0.77,0.8945578231292517,2327,2377
7,4804,10,100,0.001,0.01,0.758,0.9290174854288094,2372,2432
7,4904,10,100,0.001,0.01,0.76,0.9286296900489397,2423,2481
7,5004,10,100,0.001,0.01,0.774,0.9320543565147882,2466,2538
7,5104,10,100,0.001,0.01,0.778,0.9316222570532915,2522,2582
7,5204,10,100,0.001,0.01,0.76,0.9371637202152191,2572,2632
7,5304,10,100,0.001,0.01,0.774,0.9391025641025641,2625,2679
7,5404,10,100,0.001,0.01,0.794,0.9531828275351591,2679,2725
7,5504,10,100,0.001,0.01,0.768,0.9458575581395349,2734,2770
7,5604,10,100,0.001,0.01,0.792,0.9528907922912205,2777,2827
7,5704,10,100,0.001,0.01,0.776,0.9365357643758766,2824,2880
7,5804,10,100,0.001,0.01,0.808,0.9508959338387319,2883,2921
7,5904,10,100,0.001,0.01,0.788,0.9488482384823849,2925,2979
7,6004,10,100,0.001,0.01,0.796,0.9385409726848768,2971,3033
7,6104,10,100,0.001,0.01,0.786,0.9347968545216252,3028,3076
7,6204,10,100,0.001,0.01,0.778,0.9408446163765313,3075,3129
7,6304,10,100,0.001,0.01,0.802,0.9535215736040609,3126,3178
7,6404,10,100,0.001,0.01,0.8,0.9455028107432855,3180,3224
7,6504,10,100,0.001,0.01,0.792,0.9521832718327183,3240,3264
7,6604,10,100,0.001,0.01,0.816,0.943519079345851,3290,3314
7,6704,10,100,0.001,0.01,0.806,0.9437649164677804,3335,3369
7,6804,10,100,0.001,0.01,0.792,0.9548794826572604,3381,3423
7,6904,10,100,0.001,0.01,0.824,0.9585747392815759,3431,3473
7,7004,10,100,0.001,0.01,0.828,0.950456881781839,3476,3528
7,7104,10,100,0.001,0.01,0.814,0.9481981981981982,3521,3583
7,7204,10,100,0.001,0.01,0.784,0.9483620210993893,3567,3637
7,7304,10,100,0.001,0.01,0.808,0.9579682365826944,3616,3688
7,7404,10,100,0.001,0.01,0.816,0.9674500270124257,3668,3736
7,7504,10,100,0.001,0.01,0.82,0.9769456289978679,3712,3792
7,7604,10,100,0.001,0.01,0.822,0.9608100999473961,3767,3837
7,7704,10,100,0.001,0.01,0.816,0.9554776739356179,3824,3880
7,7804,10,100,0.001,0.01,0.818,0.9497693490517684,3873,3931
7,7904,10,100,0.001,0.01,0.834,0.9702682186234818,3928,3976
7,8004,10,100,0.001,0.01,0.816,0.9632683658170914,3982,4022
7,8104,10,100,0.001,0.01,0.822,0.9479269496544916,4032,4072
7,8204,10,100,0.001,0.01,0.8,0.9484397854705022,4078,4126
7,8304,10,100,0.001,0.01,0.826,0.9381021194605009,4135,4169
7,8404,10,100,0.001,0.01,0.84,0.9544264635887673,4189,4215
7,8504,10,100,0.001,0.01,0.826,0.9519049858889934,4240,4264
7,8604,10,100,0.001,0.01,0.826,0.9602510460251046,4294,4310
7,8704,10,100,0.001,0.01,0.84,0.9539292279411765,4340,4364
7,8804,10,100,0.001,0.01,0.838,0.9555883689232167,4387,4417
7,8904,10,100,0.001,0.01,0.852,0.9709119496855346,4439,4465
7,9004,10,100,0.001,0.01,0.866,0.9651266103953798,4490,4514
7,9104,10,100,0.001,0.01,0.86,0.9733084358523726,4531,4573
7,9204,10,100,0.001,0.01,0.844,0.9676227727075185,4576,4628
7,9304,10,100,0.001,0.01,0.856,0.9787188306104901,4630,4674
7,9404,10,100,0.001,0.01,0.852,0.9667162909400255,4684,4720
7,9504,10,100,0.001,0.01,0.866,0.9653829966329966,4738,4766
7,9604,10,100,0.001,0.01,0.852,0.9723032069970845,4789,4815
7,9704,10,100,0.001,0.01,0.864,0.9666117065127783,4835,4869
7,9804,10,100,0.001,0.01,0.874,0.9682782537739698,4879,4925
7,9904,10,100,0.001,0.01,0.874,0.9770799676898223,4933,4971
7,10004,10,100,0.001,0.01,0.864,0.9744102359056377,4983,5021
7,10104,10,100,0.001,0.01,0.872,0.9697149643705463,5035,5069
7,10204,10,100,0.001,0.01,0.88,0.9644257154057232,5084,5120
7,10304,10,100,0.001,0.01,0.878,0.9761257763975155,5131,5173
7,10404,10,100,0.001,0.01,0.87,0.9758746635909266,5180,5224
7,10504,10,100,0.001,0.01,0.882,0.970011424219345,5225,5279
7,10604,10,100,0.001,0.01,0.884,0.9753866465484723,5279,5325
7,10704,10,100,0.001,0.01,0.89,0.9694506726457399,5334,5370
7,10804,10,100,0.001,0.01,0.888,0.9711218067382451,5387,5417
7,10904,10,100,0.001,0.01,0.884,0.9676265590608951,5432,5472
7,11004,10,100,0.001,0.01,0.874,0.9730098146128681,5490,5514
7,11104,10,100,0.001,0.01,0.886,0.9715417867435159,5533,5571
7,11204,10,100,0.001,0.01,0.88,0.976347732952517,5591,5613
7,11304,10,100,0.001,0.01,0.888,0.9887650389242746,5643,5661
7,11404,10,100,0.001,0.01,0.896,0.9815854086285514,5687,5717
7,11504,10,100,0.001,0.01,0.884,0.980702364394993,5739,5765
7,11604,10,100,0.001,0.01,0.874,0.967683557394002,5777,5827
7,11704,10,100,0.001,0.01,0.862,0.9472829801777171,5822,5882
7,11804,10,100,0.001,0.01,0.882,0.9713656387665198,5872,5932
7,11904,10,100,0.001,0.01,0.894,0.9742103494623656,5918,5986
7,12004,10,100,0.001,0.01,0.906,0.9819226924358547,5967,6037
7,12104,10,100,0.001,0.01,0.912,0.985624586913417,6015,6089
7,12204,10,100,0.001,0.01,0.898,0.9844313339888561,6062,6142
7,12304,10,100,0.001,0.01,0.892,0.9764304291287387,6111,6193
7,12404,10,100,0.001,0.01,0.894,0.9623508545630441,6170,6234
7,12504,10,100,0.001,0.01,0.878,0.9577735124760077,6224,6280
7,12604,10,100,0.001,0.01,0.894,0.9731831164709616,6281,6323
7,12704,10,100,0.001,0.01,0.89,0.9726857682619647,6327,6377
7,12804,10,100,0.001,0.01,0.9,0.9816463605123399,6391,6413
7,12904,10,100,0.001,0.01,0.92,0.9885306881587105,6440,6464
7,13004,10,100,0.001,0.01,0.9,0.968471239618579,6502,6502
7,13104,10,100,0.001,0.01,0.906,0.9694749694749695,6544,6560
7,13204,10,100,0.001,0.01,0.914,0.980990608906392,6602,6602
7,13304,10,100,0.001,0.01,0.918,0.982937462417318,6658,6646
