trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg,equality_pretraining_accuracy,max_equality_pretraining_trials
18,0,50,50,0.001,0.001,0.508,0.5131302521008403,0,0,1.0,1
18,104,50,50,0.001,0.001,0.526,0.5096153846153846,57,47,1.0,1
18,204,50,50,0.001,0.001,0.628,0.6519607843137255,107,97,1.0,1
18,304,50,50,0.001,0.001,0.574,0.5756578947368421,155,149,1.0,1
18,404,50,50,0.001,0.001,0.658,0.7623762376237624,202,202,1.0,1
18,504,50,50,0.001,0.001,0.646,0.8115079365079365,257,247,1.0,1
18,604,50,50,0.001,0.001,0.684,0.859271523178808,309,295,1.0,1
18,704,50,50,0.001,0.001,0.686,0.8764204545454546,362,342,1.0,1
18,804,50,50,0.001,0.001,0.704,0.9079601990049752,411,393,1.0,1
18,904,50,50,0.001,0.001,0.732,0.9303097345132744,455,449,1.0,1
18,1004,50,50,0.001,0.001,0.786,0.9412350597609562,504,500,1.0,1
18,1104,50,50,0.001,0.001,0.818,0.9556159420289855,556,548,1.0,1
18,1204,50,50,0.001,0.001,0.852,0.973421926910299,600,604,1.0,1
18,1304,50,50,0.001,0.001,0.9,0.9823619631901841,658,646,1.0,1
18,1404,50,50,0.001,0.001,0.924,0.9921652421652422,707,697,1.0,1
18,1504,50,50,0.001,0.001,0.952,0.9940159574468085,758,746,1.0,1
18,1604,50,50,0.001,0.001,0.962,0.9962593516209476,806,798,1.0,1
18,1704,50,50,0.001,0.001,0.978,0.9988262910798122,852,852,1.0,1
18,1804,50,50,0.001,0.001,0.982,0.9994456762749445,907,897,1.0,1
18,1904,50,50,0.001,0.001,0.992,0.9994747899159664,952,952,1.0,1
19,0,50,50,0.001,0.001,0.5,0.5052521008403361,0,0,1.0,1
19,104,50,50,0.001,0.001,0.52,0.47115384615384615,55,49,1.0,1
19,204,50,50,0.001,0.001,0.618,0.6323529411764706,94,110,1.0,1
19,304,50,50,0.001,0.001,0.58,0.5526315789473685,145,159,1.0,1
19,404,50,50,0.001,0.001,0.64,0.7326732673267327,194,210,1.0,1
19,504,50,50,0.001,0.001,0.642,0.7698412698412699,249,255,1.0,1
19,604,50,50,0.001,0.001,0.662,0.8460264900662252,298,306,1.0,1
19,704,50,50,0.001,0.001,0.698,0.875,350,354,1.0,1
19,804,50,50,0.001,0.001,0.734,0.9203980099502488,401,403,1.0,1
19,904,50,50,0.001,0.001,0.788,0.9480088495575221,451,453,1.0,1
19,1004,50,50,0.001,0.001,0.83,0.9601593625498008,501,503,1.0,1
19,1104,50,50,0.001,0.001,0.868,0.9764492753623188,561,543,1.0,1
19,1204,50,50,0.001,0.001,0.904,0.9842192691029901,601,603,1.0,1
19,1304,50,50,0.001,0.001,0.932,0.9961656441717791,647,657,1.0,1
19,1404,50,50,0.001,0.001,0.964,0.9971509971509972,703,701,1.0,1
19,1504,50,50,0.001,0.001,0.978,0.9980053191489362,754,750,1.0,1
19,1604,50,50,0.001,0.001,0.982,0.9987531172069826,796,808,1.0,1
19,1704,50,50,0.001,0.001,0.992,0.9988262910798122,842,862,1.0,1
19,1804,50,50,0.001,0.001,0.992,0.9988913525498891,898,906,1.0,1
19,1904,50,50,0.001,0.001,0.994,1.0,952,952,1.0,1
20,0,50,50,0.001,0.001,0.51,0.5189075630252101,0,0,1.0,1
20,104,50,50,0.001,0.001,0.526,0.5384615384615384,51,53,1.0,1
20,204,50,50,0.001,0.001,0.626,0.6764705882352942,101,103,1.0,1
20,304,50,50,0.001,0.001,0.53,0.5493421052631579,151,153,1.0,1
20,404,50,50,0.001,0.001,0.616,0.7970297029702971,208,196,1.0,1
20,504,50,50,0.001,0.001,0.63,0.7658730158730159,265,239,1.0,1
20,604,50,50,0.001,0.001,0.666,0.8692052980132451,313,291,1.0,1
20,704,50,50,0.001,0.001,0.674,0.8806818181818182,375,329,1.0,1
20,804,50,50,0.001,0.001,0.756,0.9303482587064676,426,378,1.0,1
20,904,50,50,0.001,0.001,0.764,0.9502212389380531,483,421,1.0,1
20,1004,50,50,0.001,0.001,0.826,0.9621513944223108,531,473,1.0,1
20,1104,50,50,0.001,0.001,0.874,0.9764492753623188,584,520,1.0,1
20,1204,50,50,0.001,0.001,0.9,0.989202657807309,630,574,1.0,1
20,1304,50,50,0.001,0.001,0.924,0.9976993865030674,678,626,1.0,1
20,1404,50,50,0.001,0.001,0.952,0.9978632478632479,725,679,1.0,1
20,1504,50,50,0.001,0.001,0.97,0.9973404255319149,778,726,1.0,1
20,1604,50,50,0.001,0.001,0.98,0.9981296758104738,822,782,1.0,1
20,1704,50,50,0.001,0.001,0.988,0.9994131455399061,869,835,1.0,1
20,1804,50,50,0.001,0.001,0.99,0.9994456762749445,910,894,1.0,1
20,1904,50,50,0.001,0.001,0.994,1.0,952,952,1.0,1
1,0,50,50,0.001,0.01,0.676,0.6748949579831933,0,0,1.0,1
1,104,50,50,0.001,0.01,0.5,0.5865384615384616,61,43,1.0,1
1,204,50,50,0.001,0.01,0.502,0.5049019607843137,101,103,1.0,1
1,304,50,50,0.001,0.01,0.532,0.6513157894736842,159,145,1.0,1
1,404,50,50,0.001,0.01,0.564,0.7202970297029703,213,191,1.0,1
1,504,50,50,0.001,0.01,0.58,0.8075396825396826,252,252,1.0,1
1,604,50,50,0.001,0.01,0.546,0.8708609271523179,303,301,1.0,1
1,704,50,50,0.001,0.01,0.566,0.8991477272727273,347,357,1.0,1
1,804,50,50,0.001,0.01,0.556,0.9154228855721394,413,391,1.0,1
1,904,50,50,0.001,0.01,0.574,0.9325221238938053,459,445,1.0,1
1,1004,50,50,0.001,0.01,0.556,0.9352589641434262,510,494,1.0,1
1,1104,50,50,0.001,0.01,0.56,0.9483695652173914,556,548,1.0,1
1,1204,50,50,0.001,0.01,0.578,0.96843853820598,606,598,1.0,1
1,1304,50,50,0.001,0.01,0.582,0.968558282208589,653,651,1.0,1
1,1404,50,50,0.001,0.01,0.584,0.9665242165242165,702,702,1.0,1
1,1504,50,50,0.001,0.01,0.63,0.9707446808510638,753,751,1.0,1
1,1604,50,50,0.001,0.01,0.622,0.9894014962593516,803,801,1.0,1
1,1704,50,50,0.001,0.01,0.678,0.988849765258216,852,852,1.0,1
1,1804,50,50,0.001,0.01,0.684,0.9905764966740577,897,907,1.0,1
1,1904,50,50,0.001,0.01,0.696,0.9936974789915967,952,952,1.0,1
2,0,50,50,0.001,0.01,0.608,0.625,0,0,1.0,1
2,104,50,50,0.001,0.01,0.672,0.9615384615384616,50,54,1.0,1
2,204,50,50,0.001,0.01,0.558,0.7107843137254902,107,97,1.0,1
2,304,50,50,0.001,0.01,0.598,0.8947368421052632,148,156,1.0,1
2,404,50,50,0.001,0.01,0.606,0.9306930693069307,205,199,1.0,1
2,504,50,50,0.001,0.01,0.58,0.9464285714285714,251,253,1.0,1
2,604,50,50,0.001,0.01,0.582,0.9420529801324503,301,303,1.0,1
2,704,50,50,0.001,0.01,0.594,0.9772727272727273,350,354,1.0,1
2,804,50,50,0.001,0.01,0.632,0.986318407960199,395,409,1.0,1
2,904,50,50,0.001,0.01,0.646,0.9623893805309734,440,464,1.0,1
2,1004,50,50,0.001,0.01,0.634,0.9173306772908366,492,512,1.0,1
2,1104,50,50,0.001,0.01,0.676,0.9420289855072463,545,559,1.0,1
2,1204,50,50,0.001,0.01,0.68,0.9800664451827242,601,603,1.0,1
2,1304,50,50,0.001,0.01,0.738,0.9938650306748467,647,657,1.0,1
2,1404,50,50,0.001,0.01,0.776,0.9957264957264957,697,707,1.0,1
2,1504,50,50,0.001,0.01,0.816,0.9966755319148937,751,753,1.0,1
2,1604,50,50,0.001,0.01,0.848,0.9987531172069826,799,805,1.0,1
2,1704,50,50,0.001,0.01,0.876,0.9982394366197183,846,858,1.0,1
2,1804,50,50,0.001,0.01,0.896,1.0,900,904,1.0,1
2,1904,50,50,0.001,0.01,0.93,0.9994747899159664,952,952,1.0,1
3,0,50,50,0.001,0.01,0.468,0.49317226890756305,0,0,0.998,1
3,104,50,50,0.001,0.01,0.5,0.47115384615384615,55,49,0.998,1
3,204,50,50,0.001,0.01,0.5,0.5343137254901961,103,101,0.998,1
3,304,50,50,0.001,0.01,0.606,0.8092105263157895,149,155,0.998,1
3,404,50,50,0.001,0.01,0.574,0.8044554455445545,192,212,0.998,1
3,504,50,50,0.001,0.01,0.562,0.8531746031746031,243,261,0.998,1
3,604,50,50,0.001,0.01,0.548,0.8658940397350994,302,302,0.998,1
3,704,50,50,0.001,0.01,0.574,0.8977272727272727,342,362,0.998,1
3,804,50,50,0.001,0.01,0.576,0.9216417910447762,389,415,0.998,1
3,904,50,50,0.001,0.01,0.58,0.9280973451327433,445,459,0.998,1
3,1004,50,50,0.001,0.01,0.578,0.9183266932270916,494,510,0.998,1
3,1104,50,50,0.001,0.01,0.588,0.9375,545,559,0.998,1
3,1204,50,50,0.001,0.01,0.622,0.9443521594684385,600,604,0.998,1
3,1304,50,50,0.001,0.01,0.616,0.9708588957055214,651,653,0.998,1
3,1404,50,50,0.001,0.01,0.614,0.9779202279202279,707,697,0.998,1
3,1504,50,50,0.001,0.01,0.682,0.9840425531914894,763,741,0.998,1
3,1604,50,50,0.001,0.01,0.68,0.9844139650872819,814,790,0.998,1
3,1704,50,50,0.001,0.01,0.74,0.9870892018779343,862,842,0.998,1
3,1804,50,50,0.001,0.01,0.772,0.9972283813747228,915,889,0.998,1
3,1904,50,50,0.001,0.01,0.8,0.9910714285714286,952,952,0.998,1
4,0,50,50,0.001,0.01,0.706,0.6980042016806722,0,0,1.0,1
4,104,50,50,0.001,0.01,0.498,0.4807692307692308,50,54,1.0,1
4,204,50,50,0.001,0.01,0.64,0.8725490196078431,106,98,1.0,1
4,304,50,50,0.001,0.01,0.608,0.8421052631578947,154,150,1.0,1
4,404,50,50,0.001,0.01,0.612,0.9084158415841584,198,206,1.0,1
4,504,50,50,0.001,0.01,0.588,0.8670634920634921,246,258,1.0,1
4,604,50,50,0.001,0.01,0.606,0.8973509933774835,296,308,1.0,1
4,704,50,50,0.001,0.01,0.604,0.9389204545454546,348,356,1.0,1
4,804,50,50,0.001,0.01,0.608,0.9427860696517413,388,416,1.0,1
4,904,50,50,0.001,0.01,0.598,0.959070796460177,431,473,1.0,1
4,1004,50,50,0.001,0.01,0.61,0.9472111553784861,477,527,1.0,1
4,1104,50,50,0.001,0.01,0.662,0.970108695652174,528,576,1.0,1
4,1204,50,50,0.001,0.01,0.688,0.9908637873754153,583,621,1.0,1
4,1304,50,50,0.001,0.01,0.71,0.9815950920245399,639,665,1.0,1
4,1404,50,50,0.001,0.01,0.732,0.9843304843304843,693,711,1.0,1
4,1504,50,50,0.001,0.01,0.782,0.9993351063829787,750,754,1.0,1
4,1604,50,50,0.001,0.01,0.798,0.9975062344139651,801,803,1.0,1
4,1704,50,50,0.001,0.01,0.852,0.9982394366197183,855,849,1.0,1
4,1804,50,50,0.001,0.01,0.854,0.996119733924612,907,897,1.0,1
4,1904,50,50,0.001,0.01,0.868,0.9984243697478992,952,952,1.0,1
5,0,50,50,0.001,0.01,0.57,0.5745798319327731,0,0,0.998,1
5,104,50,50,0.001,0.01,0.5,0.5,52,52,0.998,1
5,204,50,50,0.001,0.01,0.612,0.8235294117647058,98,106,0.998,1
5,304,50,50,0.001,0.01,0.616,0.7927631578947368,152,152,0.998,1
5,404,50,50,0.001,0.01,0.556,0.7029702970297029,202,202,0.998,1
5,504,50,50,0.001,0.01,0.542,0.75,255,249,0.998,1
5,604,50,50,0.001,0.01,0.552,0.7913907284768212,302,302,0.998,1
5,704,50,50,0.001,0.01,0.536,0.8565340909090909,349,355,0.998,1
5,804,50,50,0.001,0.01,0.542,0.8992537313432836,398,406,0.998,1
5,904,50,50,0.001,0.01,0.556,0.9070796460176991,453,451,0.998,1
5,1004,50,50,0.001,0.01,0.564,0.9173306772908366,497,507,0.998,1
5,1104,50,50,0.001,0.01,0.546,0.9438405797101449,542,562,0.998,1
5,1204,50,50,0.001,0.01,0.528,0.9509966777408638,588,616,0.998,1
5,1304,50,50,0.001,0.01,0.546,0.9608895705521472,641,663,0.998,1
5,1404,50,50,0.001,0.01,0.566,0.9715099715099715,692,712,0.998,1
5,1504,50,50,0.001,0.01,0.604,0.9800531914893617,750,754,0.998,1
5,1604,50,50,0.001,0.01,0.66,0.9875311720698254,806,798,0.998,1
5,1704,50,50,0.001,0.01,0.682,0.9923708920187794,859,845,0.998,1
5,1804,50,50,0.001,0.01,0.696,0.9939024390243902,902,902,0.998,1
5,1904,50,50,0.001,0.01,0.738,0.9873949579831933,952,952,0.998,1
6,0,50,50,0.001,0.01,0.64,0.6664915966386554,0,0,1.0,1
6,104,50,50,0.001,0.01,0.502,0.5288461538461539,55,49,1.0,1
6,204,50,50,0.001,0.01,0.518,0.6078431372549019,98,106,1.0,1
6,304,50,50,0.001,0.01,0.628,0.9013157894736842,150,154,1.0,1
6,404,50,50,0.001,0.01,0.574,0.8391089108910891,200,204,1.0,1
6,504,50,50,0.001,0.01,0.582,0.8392857142857143,254,250,1.0,1
6,604,50,50,0.001,0.01,0.596,0.9238410596026491,303,301,1.0,1
6,704,50,50,0.001,0.01,0.626,0.9261363636363636,352,352,1.0,1
6,804,50,50,0.001,0.01,0.642,0.9477611940298507,405,399,1.0,1
6,904,50,50,0.001,0.01,0.646,0.9601769911504425,461,443,1.0,1
6,1004,50,50,0.001,0.01,0.68,0.9561752988047809,509,495,1.0,1
6,1104,50,50,0.001,0.01,0.72,0.9746376811594203,549,555,1.0,1
6,1204,50,50,0.001,0.01,0.75,0.9875415282392026,594,610,1.0,1
6,1304,50,50,0.001,0.01,0.786,0.99079754601227,639,665,1.0,1
6,1404,50,50,0.001,0.01,0.786,0.9878917378917379,690,714,1.0,1
6,1504,50,50,0.001,0.01,0.828,0.9940159574468085,748,756,1.0,1
6,1604,50,50,0.001,0.01,0.842,0.9962593516209476,795,809,1.0,1
6,1704,50,50,0.001,0.01,0.86,0.9982394366197183,857,847,1.0,1
6,1804,50,50,0.001,0.01,0.888,0.9983370288248337,908,896,1.0,1
6,1904,50,50,0.001,0.01,0.906,1.0,952,952,1.0,1
7,0,50,50,0.001,0.01,0.706,0.6675420168067226,0,0,0.998,1
7,104,50,50,0.001,0.01,0.5,0.5384615384615384,56,48,0.998,1
7,204,50,50,0.001,0.01,0.582,0.7401960784313726,101,103,0.998,1
7,304,50,50,0.001,0.01,0.68,0.8881578947368421,150,154,0.998,1
7,404,50,50,0.001,0.01,0.674,0.8960396039603961,202,202,0.998,1
7,504,50,50,0.001,0.01,0.642,0.871031746031746,254,250,0.998,1
7,604,50,50,0.001,0.01,0.63,0.9337748344370861,303,301,0.998,1
7,704,50,50,0.001,0.01,0.624,0.9460227272727273,352,352,0.998,1
7,804,50,50,0.001,0.01,0.65,0.9614427860696517,401,403,0.998,1
7,904,50,50,0.001,0.01,0.682,0.9845132743362832,443,461,0.998,1
7,1004,50,50,0.001,0.01,0.686,0.9651394422310757,487,517,0.998,1
7,1104,50,50,0.001,0.01,0.714,0.9954710144927537,536,568,0.998,1
7,1204,50,50,0.001,0.01,0.754,0.9875415282392026,589,615,0.998,1
7,1304,50,50,0.001,0.01,0.786,0.9992331288343558,638,666,0.998,1
7,1404,50,50,0.001,0.01,0.818,0.9964387464387464,693,711,0.998,1
7,1504,50,50,0.001,0.01,0.858,0.9973404255319149,742,762,0.998,1
7,1604,50,50,0.001,0.01,0.902,0.9993765586034913,791,813,0.998,1
7,1704,50,50,0.001,0.01,0.898,1.0,845,859,0.998,1
7,1804,50,50,0.001,0.01,0.894,0.9994456762749445,896,908,0.998,1
7,1904,50,50,0.001,0.01,0.93,0.9994747899159664,952,952,0.998,1
8,0,50,50,0.001,0.01,0.65,0.6307773109243697,0,0,1.0,1
8,104,50,50,0.001,0.01,0.532,0.7115384615384616,53,51,1.0,1
8,204,50,50,0.001,0.01,0.564,0.8235294117647058,105,99,1.0,1
8,304,50,50,0.001,0.01,0.53,0.680921052631579,162,142,1.0,1
8,404,50,50,0.001,0.01,0.56,0.7178217821782178,212,192,1.0,1
8,504,50,50,0.001,0.01,0.538,0.7876984126984127,270,234,1.0,1
8,604,50,50,0.001,0.01,0.498,0.8327814569536424,323,281,1.0,1
8,704,50,50,0.001,0.01,0.492,0.8636363636363636,366,338,1.0,1
8,804,50,50,0.001,0.01,0.52,0.8967661691542289,418,386,1.0,1
8,904,50,50,0.001,0.01,0.53,0.9103982300884956,471,433,1.0,1
8,1004,50,50,0.001,0.01,0.534,0.9213147410358565,522,482,1.0,1
8,1104,50,50,0.001,0.01,0.56,0.9547101449275363,576,528,1.0,1
8,1204,50,50,0.001,0.01,0.578,0.9609634551495017,623,581,1.0,1
8,1304,50,50,0.001,0.01,0.596,0.9631901840490797,668,636,1.0,1
8,1404,50,50,0.001,0.01,0.614,0.9750712250712251,719,685,1.0,1
8,1504,50,50,0.001,0.01,0.632,0.9847074468085106,765,739,1.0,1
8,1604,50,50,0.001,0.01,0.652,0.983790523690773,809,795,1.0,1
8,1704,50,50,0.001,0.01,0.734,0.9917840375586855,860,844,1.0,1
8,1804,50,50,0.001,0.01,0.766,0.9894678492239468,911,893,1.0,1
8,1904,50,50,0.001,0.01,0.82,0.9915966386554622,952,952,1.0,1
9,0,50,50,0.001,0.01,0.718,0.7169117647058824,0,0,1.0,1
9,104,50,50,0.001,0.01,0.5,0.5480769230769231,57,47,1.0,1
9,204,50,50,0.001,0.01,0.508,0.4852941176470588,110,94,1.0,1
9,304,50,50,0.001,0.01,0.628,0.8322368421052632,153,151,1.0,1
9,404,50,50,0.001,0.01,0.586,0.7004950495049505,209,195,1.0,1
9,504,50,50,0.001,0.01,0.568,0.7718253968253969,258,246,1.0,1
9,604,50,50,0.001,0.01,0.546,0.8675496688741722,316,288,1.0,1
9,704,50,50,0.001,0.01,0.56,0.8948863636363636,365,339,1.0,1
9,804,50,50,0.001,0.01,0.586,0.9191542288557214,408,396,1.0,1
9,904,50,50,0.001,0.01,0.6,0.9214601769911505,460,444,1.0,1
9,1004,50,50,0.001,0.01,0.622,0.9352589641434262,502,502,1.0,1
9,1104,50,50,0.001,0.01,0.62,0.9556159420289855,553,551,1.0,1
9,1204,50,50,0.001,0.01,0.662,0.9584717607973422,606,598,1.0,1
9,1304,50,50,0.001,0.01,0.686,0.9670245398773006,651,653,1.0,1
9,1404,50,50,0.001,0.01,0.69,0.9743589743589743,701,703,1.0,1
9,1504,50,50,0.001,0.01,0.748,0.980718085106383,755,749,1.0,1
9,1604,50,50,0.001,0.01,0.76,0.9887780548628429,801,803,1.0,1
9,1704,50,50,0.001,0.01,0.778,0.9923708920187794,851,853,1.0,1
9,1804,50,50,0.001,0.01,0.818,0.9933481152993349,899,905,1.0,1
9,1904,50,50,0.001,0.01,0.812,0.9942226890756303,952,952,1.0,1
10,0,50,50,0.001,0.01,0.728,0.7169117647058824,0,0,1.0,1
10,104,50,50,0.001,0.01,0.5,0.5769230769230769,60,44,1.0,1
10,204,50,50,0.001,0.01,0.618,0.7450980392156863,106,98,1.0,1
10,304,50,50,0.001,0.01,0.604,0.8125,152,152,1.0,1
10,404,50,50,0.001,0.01,0.588,0.7673267326732673,205,199,1.0,1
10,504,50,50,0.001,0.01,0.596,0.7619047619047619,246,258,1.0,1
10,604,50,50,0.001,0.01,0.6,0.8327814569536424,296,308,1.0,1
10,704,50,50,0.001,0.01,0.612,0.8735795454545454,351,353,1.0,1
10,804,50,50,0.001,0.01,0.592,0.8942786069651741,402,402,1.0,1
10,904,50,50,0.001,0.01,0.612,0.9280973451327433,448,456,1.0,1
10,1004,50,50,0.001,0.01,0.624,0.9262948207171314,504,500,1.0,1
10,1104,50,50,0.001,0.01,0.624,0.9420289855072463,548,556,1.0,1
10,1204,50,50,0.001,0.01,0.63,0.9518272425249169,593,611,1.0,1
10,1304,50,50,0.001,0.01,0.662,0.9593558282208589,636,668,1.0,1
10,1404,50,50,0.001,0.01,0.676,0.9515669515669516,685,719,1.0,1
10,1504,50,50,0.001,0.01,0.712,0.9667553191489362,740,764,1.0,1
10,1604,50,50,0.001,0.01,0.724,0.9763092269326683,792,812,1.0,1
10,1704,50,50,0.001,0.01,0.762,0.9759389671361502,838,866,1.0,1
10,1804,50,50,0.001,0.01,0.79,0.9822616407982262,894,910,1.0,1
10,1904,50,50,0.001,0.01,0.808,0.9900210084033614,952,952,1.0,1
11,0,50,50,0.001,0.01,0.746,0.7489495798319328,0,0,1.0,1
11,104,50,50,0.001,0.01,0.5,0.5096153846153846,53,51,1.0,1
11,204,50,50,0.001,0.01,0.63,0.7450980392156863,103,101,1.0,1
11,304,50,50,0.001,0.01,0.628,0.756578947368421,156,148,1.0,1
11,404,50,50,0.001,0.01,0.588,0.6955445544554455,204,200,1.0,1
11,504,50,50,0.001,0.01,0.594,0.7182539682539683,255,249,1.0,1
11,604,50,50,0.001,0.01,0.634,0.7682119205298014,298,306,1.0,1
11,704,50,50,0.001,0.01,0.61,0.8423295454545454,349,355,1.0,1
11,804,50,50,0.001,0.01,0.638,0.8955223880597015,395,409,1.0,1
11,904,50,50,0.001,0.01,0.618,0.918141592920354,448,456,1.0,1
11,1004,50,50,0.001,0.01,0.666,0.9422310756972112,494,510,1.0,1
11,1104,50,50,0.001,0.01,0.678,0.9637681159420289,538,566,1.0,1
11,1204,50,50,0.001,0.01,0.736,0.9759136212624585,591,613,1.0,1
11,1304,50,50,0.001,0.01,0.774,0.9938650306748467,640,664,1.0,1
11,1404,50,50,0.001,0.01,0.802,0.9857549857549858,693,711,1.0,1
11,1504,50,50,0.001,0.01,0.846,0.988031914893617,747,757,1.0,1
11,1604,50,50,0.001,0.01,0.834,0.9887780548628429,799,805,1.0,1
11,1704,50,50,0.001,0.01,0.906,0.9982394366197183,847,857,1.0,1
11,1804,50,50,0.001,0.01,0.904,0.9994456762749445,900,904,1.0,1
11,1904,50,50,0.001,0.01,0.904,0.9989495798319328,952,952,1.0,1
12,0,50,50,0.001,0.01,0.688,0.6775210084033614,0,0,1.0,1
12,104,50,50,0.001,0.01,0.694,0.875,43,61,1.0,1
12,204,50,50,0.001,0.01,0.568,0.6323529411764706,93,111,1.0,1
12,304,50,50,0.001,0.01,0.628,0.7927631578947368,147,157,1.0,1
12,404,50,50,0.001,0.01,0.546,0.6633663366336634,199,205,1.0,1
12,504,50,50,0.001,0.01,0.56,0.7638888888888888,242,262,1.0,1
12,604,50,50,0.001,0.01,0.576,0.8509933774834437,285,319,1.0,1
12,704,50,50,0.001,0.01,0.538,0.9105113636363636,337,367,1.0,1
12,804,50,50,0.001,0.01,0.566,0.917910447761194,381,423,1.0,1
12,904,50,50,0.001,0.01,0.554,0.9347345132743363,432,472,1.0,1
12,1004,50,50,0.001,0.01,0.608,0.9243027888446215,481,523,1.0,1
12,1104,50,50,0.001,0.01,0.618,0.9483695652173914,533,571,1.0,1
12,1204,50,50,0.001,0.01,0.622,0.9692691029900332,586,618,1.0,1
12,1304,50,50,0.001,0.01,0.628,0.9677914110429447,641,663,1.0,1
12,1404,50,50,0.001,0.01,0.612,0.9700854700854701,694,710,1.0,1
12,1504,50,50,0.001,0.01,0.634,0.976063829787234,748,756,1.0,1
12,1604,50,50,0.001,0.01,0.628,0.9831670822942643,796,808,1.0,1
12,1704,50,50,0.001,0.01,0.67,0.9818075117370892,847,857,1.0,1
12,1804,50,50,0.001,0.01,0.704,0.9872505543237251,902,902,1.0,1
12,1904,50,50,0.001,0.01,0.742,0.9894957983193278,952,952,1.0,1
13,0,50,50,0.001,0.01,0.59,0.601890756302521,0,0,0.998,1
13,104,50,50,0.001,0.01,0.5,0.4519230769230769,47,57,0.998,1
13,204,50,50,0.001,0.01,0.606,0.7598039215686274,102,102,0.998,1
13,304,50,50,0.001,0.01,0.618,0.8486842105263158,146,158,0.998,1
13,404,50,50,0.001,0.01,0.622,0.8118811881188119,194,210,0.998,1
13,504,50,50,0.001,0.01,0.608,0.8154761904761905,248,256,0.998,1
13,604,50,50,0.001,0.01,0.616,0.890728476821192,305,299,0.998,1
13,704,50,50,0.001,0.01,0.63,0.9161931818181818,350,354,0.998,1
13,804,50,50,0.001,0.01,0.664,0.9353233830845771,395,409,0.998,1
13,904,50,50,0.001,0.01,0.668,0.952433628318584,454,450,0.998,1
13,1004,50,50,0.001,0.01,0.644,0.9492031872509961,498,506,0.998,1
13,1104,50,50,0.001,0.01,0.66,0.9710144927536232,545,559,0.998,1
13,1204,50,50,0.001,0.01,0.67,0.978405315614618,601,603,0.998,1
13,1304,50,50,0.001,0.01,0.726,0.9792944785276073,645,659,0.998,1
13,1404,50,50,0.001,0.01,0.76,0.9857549857549858,693,711,0.998,1
13,1504,50,50,0.001,0.01,0.77,0.9913563829787234,736,768,0.998,1
13,1604,50,50,0.001,0.01,0.76,0.9906483790523691,791,813,0.998,1
13,1704,50,50,0.001,0.01,0.826,0.9953051643192489,851,853,0.998,1
13,1804,50,50,0.001,0.01,0.856,0.9977827050997783,903,901,0.998,1
13,1904,50,50,0.001,0.01,0.882,0.9989495798319328,952,952,0.998,1
14,0,50,50,0.001,0.01,0.692,0.6911764705882353,0,0,1.0,1
14,104,50,50,0.001,0.01,0.5,0.5961538461538461,62,42,1.0,1
14,204,50,50,0.001,0.01,0.658,0.8333333333333334,111,93,1.0,1
14,304,50,50,0.001,0.01,0.634,0.8651315789473685,163,141,1.0,1
14,404,50,50,0.001,0.01,0.58,0.7821782178217822,214,190,1.0,1
14,504,50,50,0.001,0.01,0.566,0.7817460317460317,261,243,1.0,1
14,604,50,50,0.001,0.01,0.586,0.8427152317880795,313,291,1.0,1
14,704,50,50,0.001,0.01,0.58,0.9005681818181818,357,347,1.0,1
14,804,50,50,0.001,0.01,0.604,0.9129353233830846,408,396,1.0,1
14,904,50,50,0.001,0.01,0.594,0.9280973451327433,459,445,1.0,1
14,1004,50,50,0.001,0.01,0.584,0.9332669322709163,511,493,1.0,1
14,1104,50,50,0.001,0.01,0.582,0.9465579710144928,566,538,1.0,1
14,1204,50,50,0.001,0.01,0.602,0.9642857142857143,609,595,1.0,1
14,1304,50,50,0.001,0.01,0.626,0.9769938650306749,654,650,1.0,1
14,1404,50,50,0.001,0.01,0.656,0.9757834757834758,708,696,1.0,1
14,1504,50,50,0.001,0.01,0.652,0.9893617021276596,750,754,1.0,1
14,1604,50,50,0.001,0.01,0.718,0.9869077306733167,803,801,1.0,1
14,1704,50,50,0.001,0.01,0.738,0.9947183098591549,847,857,1.0,1
14,1804,50,50,0.001,0.01,0.774,0.9905764966740577,903,901,1.0,1
14,1904,50,50,0.001,0.01,0.812,0.993172268907563,952,952,1.0,1
15,0,50,50,0.001,0.01,0.708,0.7137605042016807,0,0,1.0,1
15,104,50,50,0.001,0.01,0.5,0.46153846153846156,48,56,1.0,1
15,204,50,50,0.001,0.01,0.554,0.7549019607843137,95,109,1.0,1
15,304,50,50,0.001,0.01,0.608,0.7927631578947368,148,156,1.0,1
15,404,50,50,0.001,0.01,0.592,0.8316831683168316,204,200,1.0,1
15,504,50,50,0.001,0.01,0.592,0.8809523809523809,250,254,1.0,1
15,604,50,50,0.001,0.01,0.592,0.9188741721854304,312,292,1.0,1
15,704,50,50,0.001,0.01,0.638,0.9332386363636364,352,352,1.0,1
15,804,50,50,0.001,0.01,0.632,0.9415422885572139,405,399,1.0,1
15,904,50,50,0.001,0.01,0.688,0.9557522123893806,462,442,1.0,1
15,1004,50,50,0.001,0.01,0.698,0.9701195219123506,518,486,1.0,1
15,1104,50,50,0.001,0.01,0.758,0.9909420289855072,560,544,1.0,1
15,1204,50,50,0.001,0.01,0.776,0.9908637873754153,603,601,1.0,1
15,1304,50,50,0.001,0.01,0.796,0.9938650306748467,650,654,1.0,1
