trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,input_class,accuracy,batch_pos,batch_neg,different/different,different/same,same/same,same/different
19,0,25,50,0.0001,0.01,same/same,0.024,0,0,0.0,1.0,0.024,0.984
19,0,25,50,0.0001,0.01,same/different,0.984,0,0,0.0,1.0,0.024,0.984
19,0,25,50,0.0001,0.01,different/different,0.0,0,0,0.0,1.0,0.024,0.984
19,104,25,50,0.0001,0.01,different/same,0.904,51,53,0.184,0.904,0.352,0.872
19,104,25,50,0.0001,0.01,same/same,0.352,51,53,0.184,0.904,0.352,0.872
19,104,25,50,0.0001,0.01,same/different,0.872,51,53,0.184,0.904,0.352,0.872
19,104,25,50,0.0001,0.01,different/different,0.184,51,53,0.184,0.904,0.352,0.872
19,204,25,50,0.0001,0.01,different/same,0.08,105,99,0.888,0.08,0.968,0.032
19,204,25,50,0.0001,0.01,same/same,0.968,105,99,0.888,0.08,0.968,0.032
19,204,25,50,0.0001,0.01,same/different,0.032,105,99,0.888,0.08,0.968,0.032
19,204,25,50,0.0001,0.01,different/different,0.888,105,99,0.888,0.08,0.968,0.032
19,304,25,50,0.0001,0.01,different/same,0.824,154,150,0.392,0.824,0.488,0.592
19,304,25,50,0.0001,0.01,same/same,0.488,154,150,0.392,0.824,0.488,0.592
19,304,25,50,0.0001,0.01,same/different,0.592,154,150,0.392,0.824,0.488,0.592
19,304,25,50,0.0001,0.01,different/different,0.392,154,150,0.392,0.824,0.488,0.592
19,404,25,50,0.0001,0.01,different/same,0.768,204,200,0.504,0.768,0.496,0.504
19,404,25,50,0.0001,0.01,same/same,0.496,204,200,0.504,0.768,0.496,0.504
19,404,25,50,0.0001,0.01,same/different,0.504,204,200,0.504,0.768,0.496,0.504
19,404,25,50,0.0001,0.01,different/different,0.504,204,200,0.504,0.768,0.496,0.504
19,504,25,50,0.0001,0.01,different/same,0.392,250,254,0.688,0.392,0.832,0.248
19,504,25,50,0.0001,0.01,same/same,0.832,250,254,0.688,0.392,0.832,0.248
19,504,25,50,0.0001,0.01,same/different,0.248,250,254,0.688,0.392,0.832,0.248
19,504,25,50,0.0001,0.01,different/different,0.688,250,254,0.688,0.392,0.832,0.248
19,604,25,50,0.0001,0.01,different/same,0.728,296,308,0.44,0.728,0.56,0.64
19,604,25,50,0.0001,0.01,same/same,0.56,296,308,0.44,0.728,0.56,0.64
19,604,25,50,0.0001,0.01,same/different,0.64,296,308,0.44,0.728,0.56,0.64
19,604,25,50,0.0001,0.01,different/different,0.44,296,308,0.44,0.728,0.56,0.64
19,704,25,50,0.0001,0.01,different/same,0.568,348,356,0.664,0.568,0.76,0.44
19,704,25,50,0.0001,0.01,same/same,0.76,348,356,0.664,0.568,0.76,0.44
19,704,25,50,0.0001,0.01,same/different,0.44,348,356,0.664,0.568,0.76,0.44
19,704,25,50,0.0001,0.01,different/different,0.664,348,356,0.664,0.568,0.76,0.44
19,804,25,50,0.0001,0.01,different/same,0.632,402,402,0.616,0.632,0.712,0.512
19,804,25,50,0.0001,0.01,same/same,0.712,402,402,0.616,0.632,0.712,0.512
19,804,25,50,0.0001,0.01,same/different,0.512,402,402,0.616,0.632,0.712,0.512
19,804,25,50,0.0001,0.01,different/different,0.616,402,402,0.616,0.632,0.712,0.512
19,904,25,50,0.0001,0.01,different/same,0.616,446,458,0.688,0.616,0.752,0.552
19,904,25,50,0.0001,0.01,same/same,0.752,446,458,0.688,0.616,0.752,0.552
19,904,25,50,0.0001,0.01,same/different,0.552,446,458,0.688,0.616,0.752,0.552
19,904,25,50,0.0001,0.01,different/different,0.688,446,458,0.688,0.616,0.752,0.552
19,1004,25,50,0.0001,0.01,different/same,0.704,492,512,0.688,0.704,0.736,0.64
19,1004,25,50,0.0001,0.01,same/same,0.736,492,512,0.688,0.704,0.736,0.64
19,1004,25,50,0.0001,0.01,same/different,0.64,492,512,0.688,0.704,0.736,0.64
19,1004,25,50,0.0001,0.01,different/different,0.688,492,512,0.688,0.704,0.736,0.64
19,1104,25,50,0.0001,0.01,different/same,0.664,545,559,0.752,0.664,0.752,0.552
19,1104,25,50,0.0001,0.01,same/same,0.752,545,559,0.752,0.664,0.752,0.552
19,1104,25,50,0.0001,0.01,same/different,0.552,545,559,0.752,0.664,0.752,0.552
19,1104,25,50,0.0001,0.01,different/different,0.752,545,559,0.752,0.664,0.752,0.552
19,1204,25,50,0.0001,0.01,different/same,0.784,597,607,0.704,0.784,0.72,0.696
19,1204,25,50,0.0001,0.01,same/same,0.72,597,607,0.704,0.784,0.72,0.696
19,1204,25,50,0.0001,0.01,same/different,0.696,597,607,0.704,0.784,0.72,0.696
19,1204,25,50,0.0001,0.01,different/different,0.704,597,607,0.704,0.784,0.72,0.696
19,1304,25,50,0.0001,0.01,different/same,0.752,653,651,0.792,0.752,0.792,0.64
19,1304,25,50,0.0001,0.01,same/same,0.792,653,651,0.792,0.752,0.792,0.64
19,1304,25,50,0.0001,0.01,same/different,0.64,653,651,0.792,0.752,0.792,0.64
19,1304,25,50,0.0001,0.01,different/different,0.792,653,651,0.792,0.752,0.792,0.64
19,1404,25,50,0.0001,0.01,different/same,0.824,696,708,0.736,0.824,0.792,0.824
19,1404,25,50,0.0001,0.01,same/same,0.792,696,708,0.736,0.824,0.792,0.824
19,1404,25,50,0.0001,0.01,same/different,0.824,696,708,0.736,0.824,0.792,0.824
19,1404,25,50,0.0001,0.01,different/different,0.736,696,708,0.736,0.824,0.792,0.824
19,1504,25,50,0.0001,0.01,different/same,0.808,741,763,0.816,0.808,0.88,0.808
19,1504,25,50,0.0001,0.01,same/same,0.88,741,763,0.816,0.808,0.88,0.808
19,1504,25,50,0.0001,0.01,same/different,0.808,741,763,0.816,0.808,0.88,0.808
19,1504,25,50,0.0001,0.01,different/different,0.816,741,763,0.816,0.808,0.88,0.808
19,1604,25,50,0.0001,0.01,different/same,0.864,792,812,0.832,0.864,0.888,0.872
19,1604,25,50,0.0001,0.01,same/same,0.888,792,812,0.832,0.864,0.888,0.872
19,1604,25,50,0.0001,0.01,same/different,0.872,792,812,0.832,0.864,0.888,0.872
19,1604,25,50,0.0001,0.01,different/different,0.832,792,812,0.832,0.864,0.888,0.872
19,1704,25,50,0.0001,0.01,different/same,0.92,841,863,0.84,0.92,0.88,0.904
19,1704,25,50,0.0001,0.01,same/same,0.88,841,863,0.84,0.92,0.88,0.904
19,1704,25,50,0.0001,0.01,same/different,0.904,841,863,0.84,0.92,0.88,0.904
19,1704,25,50,0.0001,0.01,different/different,0.84,841,863,0.84,0.92,0.88,0.904
19,1804,25,50,0.0001,0.01,different/same,0.904,900,904,0.88,0.904,0.936,0.896
19,1804,25,50,0.0001,0.01,same/same,0.936,900,904,0.88,0.904,0.936,0.896
19,1804,25,50,0.0001,0.01,same/different,0.896,900,904,0.88,0.904,0.936,0.896
19,1804,25,50,0.0001,0.01,different/different,0.88,900,904,0.88,0.904,0.936,0.896
19,1904,25,50,0.0001,0.01,different/same,0.944,958,946,0.872,0.944,0.944,0.936
19,1904,25,50,0.0001,0.01,same/same,0.944,958,946,0.872,0.944,0.944,0.936
19,1904,25,50,0.0001,0.01,same/different,0.936,958,946,0.872,0.944,0.944,0.936
19,1904,25,50,0.0001,0.01,different/different,0.872,958,946,0.872,0.944,0.944,0.936
20,0,25,50,0.0001,0.01,same/different,1.0,0,0,0.0,1.0,0.056,1.0
20,0,25,50,0.0001,0.01,different/same,1.0,0,0,0.0,1.0,0.056,1.0
20,0,25,50,0.0001,0.01,same/same,0.056,0,0,0.0,1.0,0.056,1.0
20,0,25,50,0.0001,0.01,different/different,0.0,0,0,0.0,1.0,0.056,1.0
20,104,25,50,0.0001,0.01,same/different,0.944,47,57,0.096,0.872,0.504,0.944
20,104,25,50,0.0001,0.01,different/same,0.872,47,57,0.096,0.872,0.504,0.944
20,104,25,50,0.0001,0.01,same/same,0.504,47,57,0.096,0.872,0.504,0.944
20,104,25,50,0.0001,0.01,different/different,0.096,47,57,0.096,0.872,0.504,0.944
20,204,25,50,0.0001,0.01,same/different,0.08,90,114,0.976,0.064,0.96,0.08
20,204,25,50,0.0001,0.01,different/same,0.064,90,114,0.976,0.064,0.96,0.08
20,204,25,50,0.0001,0.01,same/same,0.96,90,114,0.976,0.064,0.96,0.08
20,204,25,50,0.0001,0.01,different/different,0.976,90,114,0.976,0.064,0.96,0.08
20,304,25,50,0.0001,0.01,same/different,0.84,139,165,0.304,0.912,0.464,0.84
20,304,25,50,0.0001,0.01,different/same,0.912,139,165,0.304,0.912,0.464,0.84
20,304,25,50,0.0001,0.01,same/same,0.464,139,165,0.304,0.912,0.464,0.84
20,304,25,50,0.0001,0.01,different/different,0.304,139,165,0.304,0.912,0.464,0.84
20,404,25,50,0.0001,0.01,same/different,0.864,183,221,0.432,0.92,0.304,0.864
20,404,25,50,0.0001,0.01,different/same,0.92,183,221,0.432,0.92,0.304,0.864
20,404,25,50,0.0001,0.01,same/same,0.304,183,221,0.432,0.92,0.304,0.864
20,404,25,50,0.0001,0.01,different/different,0.432,183,221,0.432,0.92,0.304,0.864
20,504,25,50,0.0001,0.01,same/different,0.4,242,262,0.872,0.44,0.728,0.4
20,504,25,50,0.0001,0.01,different/same,0.44,242,262,0.872,0.44,0.728,0.4
20,504,25,50,0.0001,0.01,same/same,0.728,242,262,0.872,0.44,0.728,0.4
20,504,25,50,0.0001,0.01,different/different,0.872,242,262,0.872,0.44,0.728,0.4
20,604,25,50,0.0001,0.01,same/different,0.688,295,309,0.696,0.632,0.544,0.688
20,604,25,50,0.0001,0.01,different/same,0.632,295,309,0.696,0.632,0.544,0.688
20,604,25,50,0.0001,0.01,same/same,0.544,295,309,0.696,0.632,0.544,0.688
20,604,25,50,0.0001,0.01,different/different,0.696,295,309,0.696,0.632,0.544,0.688
20,704,25,50,0.0001,0.01,same/different,0.848,340,364,0.544,0.76,0.504,0.848
20,704,25,50,0.0001,0.01,different/same,0.76,340,364,0.544,0.76,0.504,0.848
20,704,25,50,0.0001,0.01,same/same,0.504,340,364,0.544,0.76,0.504,0.848
20,704,25,50,0.0001,0.01,different/different,0.544,340,364,0.544,0.76,0.504,0.848
20,804,25,50,0.0001,0.01,same/different,0.688,391,413,0.728,0.624,0.72,0.688
20,804,25,50,0.0001,0.01,different/same,0.624,391,413,0.728,0.624,0.72,0.688
20,804,25,50,0.0001,0.01,same/same,0.72,391,413,0.728,0.624,0.72,0.688
20,804,25,50,0.0001,0.01,different/different,0.728,391,413,0.728,0.624,0.72,0.688
20,904,25,50,0.0001,0.01,same/different,0.776,433,471,0.664,0.8,0.656,0.776
20,904,25,50,0.0001,0.01,different/same,0.8,433,471,0.664,0.8,0.656,0.776
20,904,25,50,0.0001,0.01,same/same,0.656,433,471,0.664,0.8,0.656,0.776
20,904,25,50,0.0001,0.01,different/different,0.664,433,471,0.664,0.8,0.656,0.776
20,1004,25,50,0.0001,0.01,same/different,0.872,484,520,0.632,0.808,0.624,0.872
20,1004,25,50,0.0001,0.01,different/same,0.808,484,520,0.632,0.808,0.624,0.872
20,1004,25,50,0.0001,0.01,same/same,0.624,484,520,0.632,0.808,0.624,0.872
20,1004,25,50,0.0001,0.01,different/different,0.632,484,520,0.632,0.808,0.624,0.872
20,1104,25,50,0.0001,0.01,same/different,0.824,536,568,0.736,0.808,0.736,0.824
20,1104,25,50,0.0001,0.01,different/same,0.808,536,568,0.736,0.808,0.736,0.824
20,1104,25,50,0.0001,0.01,same/same,0.736,536,568,0.736,0.808,0.736,0.824
20,1104,25,50,0.0001,0.01,different/different,0.736,536,568,0.736,0.808,0.736,0.824
20,1204,25,50,0.0001,0.01,same/different,0.888,591,613,0.712,0.864,0.784,0.888
20,1204,25,50,0.0001,0.01,different/same,0.864,591,613,0.712,0.864,0.784,0.888
20,1204,25,50,0.0001,0.01,same/same,0.784,591,613,0.712,0.864,0.784,0.888
20,1204,25,50,0.0001,0.01,different/different,0.712,591,613,0.712,0.864,0.784,0.888
20,1304,25,50,0.0001,0.01,same/different,0.88,648,656,0.768,0.848,0.896,0.88
20,1304,25,50,0.0001,0.01,different/same,0.848,648,656,0.768,0.848,0.896,0.88
20,1304,25,50,0.0001,0.01,same/same,0.896,648,656,0.768,0.848,0.896,0.88
20,1304,25,50,0.0001,0.01,different/different,0.768,648,656,0.768,0.848,0.896,0.88
20,1404,25,50,0.0001,0.01,same/different,0.888,703,701,0.816,0.888,0.888,0.888
20,1404,25,50,0.0001,0.01,different/same,0.888,703,701,0.816,0.888,0.888,0.888
20,1404,25,50,0.0001,0.01,same/same,0.888,703,701,0.816,0.888,0.888,0.888
20,1404,25,50,0.0001,0.01,different/different,0.816,703,701,0.816,0.888,0.888,0.888
20,1504,25,50,0.0001,0.01,same/different,0.936,756,748,0.832,0.904,0.904,0.936
20,1504,25,50,0.0001,0.01,different/same,0.904,756,748,0.832,0.904,0.904,0.936
20,1504,25,50,0.0001,0.01,same/same,0.904,756,748,0.832,0.904,0.904,0.936
20,1504,25,50,0.0001,0.01,different/different,0.832,756,748,0.832,0.904,0.904,0.936
20,1604,25,50,0.0001,0.01,same/different,0.936,806,798,0.864,0.936,0.984,0.936
20,1604,25,50,0.0001,0.01,different/same,0.936,806,798,0.864,0.936,0.984,0.936
20,1604,25,50,0.0001,0.01,same/same,0.984,806,798,0.864,0.936,0.984,0.936
20,1604,25,50,0.0001,0.01,different/different,0.864,806,798,0.864,0.936,0.984,0.936
20,1704,25,50,0.0001,0.01,same/different,0.944,859,845,0.848,0.952,0.984,0.944
20,1704,25,50,0.0001,0.01,different/same,0.952,859,845,0.848,0.952,0.984,0.944
20,1704,25,50,0.0001,0.01,same/same,0.984,859,845,0.848,0.952,0.984,0.944
20,1704,25,50,0.0001,0.01,different/different,0.848,859,845,0.848,0.952,0.984,0.944
20,1804,25,50,0.0001,0.01,same/different,0.952,901,903,0.872,0.952,0.992,0.952
20,1804,25,50,0.0001,0.01,different/same,0.952,901,903,0.872,0.952,0.992,0.952
20,1804,25,50,0.0001,0.01,same/same,0.992,901,903,0.872,0.952,0.992,0.952
20,1804,25,50,0.0001,0.01,different/different,0.872,901,903,0.872,0.952,0.992,0.952
20,1904,25,50,0.0001,0.01,same/different,0.96,956,948,0.88,0.952,0.992,0.96
20,1904,25,50,0.0001,0.01,different/same,0.952,956,948,0.88,0.952,0.992,0.96
20,1904,25,50,0.0001,0.01,same/same,0.992,956,948,0.88,0.952,0.992,0.96
20,1904,25,50,0.0001,0.01,different/different,0.88,956,948,0.88,0.952,0.992,0.96
